Longitude,Latitude,Name
-105.2854767,38.9134979,Florissant Fossil Beds NM - Florissant Fossil Beds Visitor Center
-105.26615,38.91805,Florissant Fossil Beds NM - Teller CR1 Florissant CO 80816>719-748-3253 
-77.02434,38.89667,Ford's Theatre NHS - 511 10th St NW Washington DC 20004>202-347-4833 
-109.43413,32.14611,Fort Bowie NHS - 3203 S Old Fort Bowie Rd Bowie AZ 85605>520-847-2500 
-109.4348221,32.1465797,Fort Bowie NHS - Fort Bowie Visitor Center
-81.4976501,30.3860187,Fort Caroline NMEM - Visitor Center
-81.49913,30.38694,Fort Caroline NMEM - West Ft Caroline Park Rd Jacksonville FL 32225>904-641-7155 
-103.92433,30.59583,Fort Davis NHS - 101 Lt. Henry Flipper Dr Fort Davis TX 79734>432-426-3224 
-103.8916702,30.5974255,Fort Davis NHS - Fort Davis Visitor Center
-87.84637,36.48525,Fort Donelson National Cemetery - 174 National Cemetery Rd Dover TN 37058 
-87.85607,36.48438,Fort Donelson NB - 120 Fort Donelson Rd Dover TN 37058>931-232-5706 
-87.8623734,36.484188,Fort Donelson NB - Visitor Center
-76.94818,38.8766,Fort Dupont Park - 3600 F St SE Washington DC 20019>202-426-7723 
-77.02649,38.7667,Fort Foote Park - 13551 Fort Washington Rd Fort Washington MD 20744>301-763-4600 
-81.39184,31.22389,Fort Frederica NM - 6515 Frederica Rd Brunswick GA 31520>912-638-3639 
-81.3889312,31.2230778,Fort Frederica NM - Visitor Center
-104.53433,42.20917,Fort Laramie NHS - 965 Gray Rocks Rd Fort Laramie WY 82212>307-837-2221 
-104.5560074,42.2036362,Fort Laramie NHS - Fort Laramie Visitor Center
-99.22521,38.15667,Fort Larned NHS - 1767 KS Hwy 156 Larned KS 67550>620-285-6911 
-99.2184982,38.1838112,Fort Larned NHS - Fort Larned Visitor Center
-81.23768,29.71528,Fort Matanzas NM - 8635 A1A S St. Augustine FL 32084>904-471-0116 
-76.57852,39.26306,Fort McHenry NM and Historic Shrine - 2400 E Fort Ave Baltimore MD 21230>410-962-4290 
-76.5806503,39.2626648,Fort McHenry NMVisitor Center
-76.30626,37.00361,Fort Monroe NM - Continental Park Fort Monroe VA 23651>757-788-3391 
-79.59826,39.81667,Fort Necessity NB - 1 Washington Pkwy Farmington PA 15437>724-329-5512 
-79.5875244,39.8161354,Fort Necessity NB - Visitor Center
-122.47563,37.81056,Fort Point NHS - Long Ave & Marine Dr San Francisco CA 94129>415-556-1693 
-80.88878,32.02722,Fort Pulaski NM - US 80 E Tybee Island GA 31328>912-786-5787 
-80.8925705,32.0268898,Fort Pulaski NM - Visitor Center
-75.70743,35.93833,Fort Raleigh NHS - 1401 National Park Dr Manteo NC 27954>252-473-5772 
-94.7051773,37.843193,Fort Scott NHS - Fort Scott Visitor Center
-94.70326,37.84389,Fort Scott NHS - Old Fort Blvd Fort Scott KS 66701>620-223-0310 
-94.42132,35.34333,Fort Smith NHS - 1 block west of 4th St and Garland Fort Smith AR 72902>888-369-5979 
-94.4298248,35.3857956,Fort Smith NHS - Visitor Center
-75.45377,43.21056,Fort Stanwix NM - 112 E Park St Rome NY 13440>315-336-2090 
-75.4560623,43.2084007,Fort Stanwix NM - Gregg Barricks Visitor Center
-79.87324,32.75222,Fort Sumter & Fort Moultrie NHP - 1214 Middle St Sullivan's Island SC 29482>843-883-3123 
-105.01673,35.90722,Fort Union NM - NM 161 Watrous NM 87753>505-425-8025 
-105.0114594,35.9050446,Fort Union NM - Visitor Center
-104.0414047,47.99963,Fort Union Trading Post NHS - Fort Union Trading Post Visitor Center
-104.03903,47.99944,Fort Union Trading Post NHS - Hwy 1804 Yellowstone Township ND 58849>701-572-9083 
-122.65663,45.6254,Fort Vancouver NHS - 612 East Reserve St Vancouver WA 98661>360-816-6200 
-122.6543655,45.6256332,Fort Vancouver NHS - Fort Vancouver Visitor Center
-77.03175,38.71083,Fort Washington Park - 13551 Fort Washington Rd Fort Washington MD 20744>301-763-4600 
-77.0332337,38.7124939,Fort Washington Park - Visitor Center
-110.7774658,41.8482475,Fossil Butte NM - Fossil Butte Visitor Center
-110.76633,41.85875,Fossil Butte NM - US 189 and 30 Kemmerer WY 83101>307-877-4455 
-77.04301,38.88389,Franklin Delano Roosevelt Memorial - Off West Basin Dr Washington DC 20003 
-76.98382,38.86333,Frederick Douglass NHS - 1411 W St SE Washington DC 20020>202-426-5961 
-71.13076,42.325,Frederick Law Olmsted NHS - 99 Warren St Brookline MA 02445>617-566-1689 
-77.46771,38.29305,Fredericksburg & Spotsylvania NMP - 120 Chatham Lane Fredericksburg VA 22405>540-373-6122 
-77.4673767,38.293747,Fredericksburg & Spotsylvania NMP - Visitor Center
-77.46755,38.29307,Fredericksburg National Cemetery - 120 Chatham Lane Fredericksburg VA 22405>541-371-0802 
-85.908333,33.635,Freedom Riders NM - 1031 Gurnee Ave Anniston AL 36201
-79.9277,39.77778,Friendship Hill NHS - 223 New Geneva Rd Point Marion PA 15474>724-725-9190 
-79.9301757,39.7772484,Friendship Hill NHS - Visitor Center
-153.29843,67.78333,Gates of the Arctic NP & Preserve (North Slope) - 4175 Geist Rd Fairbanks AK 99709>907-457-5752 
-90.18682049,38.62505316,Gateway Arch NP - 11 N 4th St Saint Louis MO 63102>314-655-1600
-90.18354,38.6246,Gateway Arch NP - 200 Washington Ave St. Louis MO 63102>314-655-1600 
-90.1875076,38.6229553,Gateway Arch NP - Visitor Center
-73.8839264,40.6288376,Gateway NRA - Canarsie Pier Visitor Center
-73.9770737,40.400856,Gateway NRA - Entrance Station-Sandy Hook
-73.88953,40.591,Gateway NRA - Floyd Bennett Field 50 Aviator Rd Brooklyn NY 11234>718-338-3799 
-74.00129,40.46389,Gateway NRA - Fort Hancock 58 Macgruder Rd Highlands NJ 07732>732-872-5911 
-73.88963,40.56389,Gateway NRA - Fort Tilden Rockaway Queens NY 11693>718-318-4300 
-74.06103,40.60833,Gateway NRA - Fort Wadsworth Bay St Staten Island NY 10305>718-354-4500 
-74.12586,40.55542,Gateway NRA - Great Kills Park Hyland Blvd Staten Island NY 10306>718-987-6729 
-73.87266,40.56702,Gateway NRA - Jacob Riis Park Rockaway Queens NY 11693>718-318-4300 
-73.84101,40.61778,Gateway NRA - Jamaica Bay Broad Channel Queens NY 11693>718-318-4340 
-73.8252411,40.6165123,Gateway NRA - Jamaica Bay Visitor Center
-74.09409,40.56416,Gateway NRA - Miller Field New Dorp Lane Staten Island NY 10306>718-351-6970 
-73.92478,40.5565,Gateway NRA - Rockaway Queens NY 11693>718-318-4300 
-73.8970032,40.5881386,Gateway NRA - Ryan Visitor Center
-73.99377,40.45288,Gateway NRA - Sandy Hook Sandy Hook NJ 07732>732-872-5970 
-73.9844513,40.4250145,Gateway NRA - Sandy Hook Visitor Center
-80.88853,38.22,Gauley River NRA - Glen Jean WV 25846>304-574-2115 
-73.963646,40.810894,General Grant NMEM - Visitor Center
-73.96156,40.81333,General Grant NMEM - W 122nd St & Riverside Dr NY NY 10027>212-666-1640 
-77.03773,38.87944,George Mason Memorial - 900 Ohio Dr SW Washington DC 20024>202-426-6841 
-87.53411,38.67919,George Rogers Clark NHP - 401 S 2nd St Vincennes IN 47591>812-882-1776 
-87.5356522,38.6762085,George Rogers Clark NHP - Visitor Center
-76.92907,38.18611,George Washington Birthplace NM - 1732 Popes Creek Rd Colonial Beach VA 22443>804-224-1732 
-76.9180527,38.1842079,George Washington Birthplace NM Visitor Center
-94.35271,36.98636,George Washington Carver NM - 5646 Carver Rd Diamond MO 64840 
-94.3546448,36.986145,George Washington Carver NM - George Washington Carver Visitor Center
-77.10088,38.91111,George Washington Memorial Parkway - DC VA 
-77.22995,39.82027,Gettysburg National Cemetery - National Cemetery Dr Gettysburg PA 17325>717-334-1626 
-77.226345,39.8177872,Gettysburg National Cemetery - Visitor Center
-77.24486,39.81206,Gettysburg NMP - Emmitsburg Rd Gettysburg PA 17325>717-334-1124 
-118.50309,36.04,Giant Sequoia NM - 86724 Hwy 180 Kings Canyon National Park CA 93633>559-565-3341 
-108.27063,33.22722,Gila Cliff Dwellings NM - 44 New Mexico 15 Silver City NM 88061>575-536-9461 
-108.2415314,33.223713,Gila Cliff Dwellings NM -Gila Visitors Center
-135.82214,58.45094,Glacier Bay NP & Preserve - 1 Park Rd Gustavus AK 99826>907-697-2230 
-135.8616333,58.4468345,Glacier Bay NP & Preserve - Glacier Bay Visitor Center
-113.993927,48.5278626,Glacier NP - Apgar Visitor Center
-113.7179184,48.6952934,Glacier NP - Logan Pass Visitor Center
-113.4340134,48.7487717,Glacier NP - Saint Mary Visitor Center
-113.77443,48.692,Glacier NP - West Glacier MT 59936>406-888-7800 
-111.48543,36.9936,Glen Canyon NRA - 691 Scenic View Dr Page AZ 86040>928-608-6200 
-110.718689,37.5286941,Glen Canyon NRA - Bullfrog Visitor Center
-111.4858933,36.9357872,Glen Canyon NRA - Carl Hayden Visitor Center
-75.14213,39.93444,Gloria Dei (Old Swedes') Church - 100 Christian St Philadelphia PA 19106>215-597-8974 
-122.5245285,37.8308868,Golden Gate NRA - Marin Headlands
-122.46523,37.78333,Golden Gate NRA - Point Lobos at 48th Ave San Francisco CA 94123>415-561-4700 
-122.459671,37.7998352,Golden Gate NRA - William Penn Mott Jr. VC
-122.42193,37.82667,Golden Gate NRA Alcatraz - Island Hornblower Alcatraz Landing San Francisco CA 94111 
-122.46443,37.79806,Golden Gate NRA Presidio - Hwy 1 San Francisco CA 94129 
-112.54593,41.62048,Golden Spike NHP - 450 6400 N Rd Corinne UT 84307 
-112.5508041,41.6173935,Golden Spike NHP - Golden Spike Visitors Center
-74.0146,40.69139,Governors Island NM - Andes Rd New York NY 11231>212-825-3045 
-113.19583,36,Grand Canyon NP -  North Rim - Supai AZ 86435 
-113.69843,36.4,Grand Canyon NP -  Parashant NM - BLM Arizona Strip Field Office Littlefield AZ 86432>435-688-3200 
-112.13616,36.05749,Grand Canyon NP - 1 Village Loop Rd Canyon Village AZ 86023>928-638-7888 
-112.1094513,36.0609436,Grand Canyon NP - Canyon View Visitor Center
-111.8278809,36.0387688,Grand Canyon NP - Entrance Station-East Entrance
-112.1161804,36.3348579,Grand Canyon NP - Entrance Station-North Rim
-112.1223526,36.0550117,Grand Canyon NP - Grand Canyon Visitor Center
-112.0530472,36.20047,Grand Canyon NP - North Rim Visitor Center
-112.11603,36.06501,Grand Canyon NP - South Rim - Grandeur Point Overlook Rd Grand Canyon AZ 86023 
-112.13593,36.05749,Grand Canyon NP - Village Loop Dr Grand Canyon AZ 86023 
-113.81483,35.99038,Grand Canyon NP - West Airport - Buck and Doe Rd Peach Springs AZ 86434>928-769-2419 
-89.74769,47.98528,Grand Portage NM - 170 Mile Creek Rd Grand Portage MN 55605>218-75-0123 
-111.68198,37.4,Grand Staircase-Escalante NM - Kane UT 84741>435-679-8980 
-110.6413574,43.9049148,Grand Teton NP - Colter Bay Visitor Center
-110.7207947,43.6601372,Grand Teton NP - Entrance Station-Moose Entrance Station
-110.5081558,43.8433495,Grand Teton NP - Entrance Station-Moran Entrance Station
-110.7232971,43.755928,Grand Teton NP - Jenny Lake Visitor Center
-110.7167358,43.6556625,Grand Teton NP - Moose Visitor Center
-110.78693,43.7403,Grand Teton NP - Moose WY 83012>307-739-3399 
-112.73793,46.40833,Grant-Kohrs Ranch NHS - 266 Warren Lane Deer Lodge MT 59722>406-846-2070 
-112.7367096,46.4060898,Grant-Kohrs Ranch NHS - Grant-Kohrs Ranch Visitor Center
-114.25953,38.93873,Great Basin NP - 100 Great Basin National Park Baker NV 89311>775-234-7517 
-114.219902,39.0055542,Great Basin NP - Great Basin National Park Visitor Center
-74.64827,39.30417,Great Egg Harbor NSR & NRR - 200 Chestnut St Philadelphia PA 19106>215-597-9175 
-105.51053,37.73287,Great Sand Dunes NP & Preserve - 11500 State Hwy 150 Mosca CO 81146>719-378-6300 
-105.5190277,37.7249565,Great Sand Dunes NP & Preserve - Entrance Station-Park Entrance
-105.5126724,37.7329445,Great Sand Dunes NP & Preserve - Great Sand Dunes Visitor Center
-83.16644,35.72715,Great Smoky Mountains NP - 107 Park Headquarters Rd Gatlinburg TN 37738>865-436-1200 
-83.84309,35.584957,Great Smoky Mountains NP - Cable Mill Visitor Center
-83.777101,35.606451,Great Smoky Mountains NP - Cades Cove Visitor Center
-83.3053055,35.5153275,Great Smoky Mountains NP - Oconaluftee Visitor Center
-83.5366821,35.6855622,Great Smoky Mountains NP - Sugarlands Visitor Center
-83.5367584,35.686966,Great Smoky Mountains NP - Visitor Center
-76.89702,38.98917,Greenbelt Park - 6565 Greenbelt Rzd Greenbelt MD 20770>301-344-3944 
-76.8931121,38.9949036,Greenbelt Park - Visitor Center
-104.85833,31.916,Guadalupe Mountains NP - Culberson TX 79855>915-828-3251 
-104.82164,31.8943024,Guadalupe Mountains NP - Visitor Center
-79.84494,36.13139,Guilford Courthouse NMP - 2332 New Garden Rd Greensboro NC 27410>336-288-1776 
-79.8467865,36.1310501,Guilford Courthouse NMP - Visitor Center
-86.96606,30.36444,Gulf Islands NS - Pensacola FL 32563>850-934-2600 
-87.1306533,30.3641072,Gulf Islands NS - Visitor Center
-88.7900315,30.3919563,Gulf Islands NS - William M Colmer Visitor Center
-114.94373,42.79028,Hagerman Fossil Beds NM - E 2830 S Hagerman ID 83332>208-933-4100 
-114.8982315,42.8179436,Hagerman Fossil Beds NM - Hagerman Fossil Beds Visitor Center
-156.2498016,20.7149715,Haleaka NP - Haleakala Visitors Center
-156.0456543,20.6601314,Haleaka NP - Kipahulu Visitors Center
-156.20873,20.71061,Haleaka NP - Makawao HI 96768>808-572-4400 
-156.2471008,20.7588901,Haleaka NP - Park Headquarters Visitors Centers
-73.94685,40.82238,Hamilton Grange NMEM - 503 W 145th St New York NY 10031>212-926-2147 
-76.58604,39.41611,Hampton NHS - 535 Hampton Ln Towson MD 21286>410-823-1309 
-76.5877228,39.4145584,Hampton NHS - Visitor Center
-119.51532,46.58333,Hanford Reach NM Sunnyside - WA 98944 
-77.00175,38.74583,Harmony Hall - 10701 Livingston Rd Fort Washington MD 20744 
-77.72823,39.32278,Harpers Ferry NHP - S Potomac St & Shenandoah St Harpers Ferry WV 25425>304-535-6029 
-77.756279,39.3180008,Harpers Ferry NHP - Visitor Center
-76.5644938,42.91121697,"Harriet Tubman NHP - 180 South St, Auburn, NY 13021>315- 882-8060"
-76.106071,38.447405,Harriet Tubman NHP - 2145 Key Wallace Dr Cambridge MD 21613 
-94.5308,38.90211,Harry S. Truman NHS - 12121 Blue Ridge Blvd Grandview MO 64030>816-254-2720 
-94.4153595,39.0932769,Harry S. Truman NHS - Visitor Center
-155.29833,19.39999,Hawaii Volcanoes NP - 99 150 Crater Rim Dr Hawaii National Park HI 96718>808-985-6000 
-155.2573242,19.4314728,Hawaii Volcanoes NP - Entrance Station
-155.2909699,19.4230919,Hawaii Volcanoes NP - Jaggar Museum Visitor Center
-155.2597961,19.4326248,Hawaii Volcanoes NP - Kilauea Visitors Center
-91.3457489,41.6708489,Herbert Hoover NHS - Visitor Center
-91.34661,41.66861,Herbert Hoover NHS -110 Parkside Dr West Branch - IA 52358>319-643-2541 
-80.60188,34.23389,Historic Camden Revolutionary War Site - 222 Broad St Camden SC 29020>803-432-9841 
-76.77744,37.20971,Historic Jamestowne - 1368 Colonial Pkwy Jamestown VA 23081>757-229-9776 
-111.92513,33.15444,Hohokam Pima NM - N Field Rd Maricopa AZ 85138 
-73.93409,41.76721,Home of Franklin D. Roosevelt NHS - 4079 Albany Post Rd Hyde Park NY 12538>800-337-8474 
-73.9309234,41.768467,Home of Franklin D. Roosevelt NHS - Visitor Center
-96.82043,40.28525,Homestead NHP - 8523 W State Hwy 4 Beatrice NE 68310>402-223-3514 
-96.8357086,40.291111,Homestead NHP - Homestead National Monument Visitors Center
-158.059722,21.391667,Honouliuli NHS - Honouliuli Gulch Konia St Honolulu HI 96817
-83.00491,39.37583,Hopewell Culture NHP - 16062 State Hwy 104 Chillicothe OH 45601>740-774-1125 
-83.0069046,39.3762474,Hopewell Culture NHP - Visitor Center
-75.77411,40.19861,Hopewell Furnace NHS - 2 Mark Bird La Elverson PA 19520>610-582-8773 
-75.7730942,40.2068405,Hopewell Furnace NHS - Visitor Center
-85.73688,32.97083,Horseshoe Bend NMP - 11288 Horseshoe Bend Rd Daviston AL 36256>256-234-7111 
-85.7352066,32.9822349,Horseshoe Bend NMP - Visitor Center
-92.95714,34.52684,Hot Springs NP - 369 Central Ave Hot Springs AR 71901>501-624-2701 
-93.0534058,34.5137635,Hot Springs NP - Visitor Center
-109.07573,37.38388,Hovenweep NM - Hovenweep Campground Rd Monticello UT 84535>970-562-4282 
-109.079567,37.3873673,Hovenweep NM - Visitor Center
-109.5584946,35.7093773,Hubbell Trading Post NHS - Hubbell Trading Post Visitor Center
-109.59183,35.72556,Hubbell Trading Post NHS - State Hwy 264 Ganado AZ 86505>928-755-3475 
-89.50168,42.87763,Ice Age NST - 2110 Main St Cross Plains WI 53528>800-227-0046 
-149.43258,60.12444,Iditarod NHT - 1759 Alameda St Seward AK 99664 
-149.89175,61.21806,Iditarod NHT - 524 W 4th Ave Anchorage AK 99501 
-75.14851,39.94889,Independence Hall - 41 N 6th St Philadelphia PA 19106>215-683-9408 
-75.14657,39.94778,Independence NHP - 143 South 3rd St Philadelphia PA 19106>215-965-2305 
-75.1503525,39.9492378,Independence NHP - Visitor Center
-87.0897751,41.6238823,Indiana Dunes NP - Bailly-Chellburg Visitor Center
-87.0102463,41.6616936,Indiana Dunes NP - Dorothy Buell Memorial Visitor Center
-87.220581,41.6142082,Indiana Dunes NP - Entrance Station
-87.10662,41.64806,Indiana Dunes NP - MI & IN>800-283-8687 
-87.2082825,41.6229057,Indiana Dunes NP - West Beach Visitor Center
-100.06303,48.99098,International Peace Garden - 10939 Hwy 281 Dunseith ND 58329>888-432-6733 
-156.75202,71.29861,Inupiat Heritage Center - 5421 North Star St Barrow AK 99723>907-852-0422 
-111.56544,32.45895,Ironwood Forest NM - Marana AZ 85653 
-88.89015,47.9624,Isle Royale NP - 800 E Lake Shore Dr Houghton MI 49931>906-482-0984 
-88.489708,48.145607,Isle Royale NP - Rock Harbor Visitor Center
-89.1577149,47.9115371,Isle Royale NP - Windigo Visitor Center
-81.34577,41.66222,James A Garfield NHS - 8095 Mentor Ave Mentor OH 44060>440-255-8722 
-81.3514709,41.6624641,James A Garfield NHS - Visitor Center
-89.99269,29.9425,Jean Lafitte NHP and Preserve - 419 Decatur St New Orleans LA 70130>504-589-3882 
-103.82783,43.72944,Jewel Cave NM - 11149 US Hwy 16 Custer SD 57730>605-673-8300 
-103.8297501,43.7322006,Jewel Cave NM - Jewel Cave Visitor Center
-84.39855,32.03389,Jimmy Carter NHP - 300 North Bond St Plains GA 31780>229-824-4104 
-84.3932342,32.0367241,Jimmy Carter NHS - Visitor Center
-110.69144,44.10472,John D. Rockefeller Jr. Memorial Parkway - Teton WY 83025 
-119.6449738,44.5550232,John Day Fossil Beds NM - John Day Fossil Beds Visitor Center
-119.63283,44.54987,John Day Fossil Beds NM - Painted Hills Unit Mitchell OR 97750>541-987-2333 
-77.04885,38.88667,John Ericsson NMEM - Ohio Dr SW Washington DC 20418>202-426-6841 
-71.12299,42.34583,John Fitzgerald Kennedy NHS - 83 Beals St Brookline MA 02446>617-566-7937 
-71.1234817,42.3465386,John Fitzgerald Kennedy NHS -Visitor Center
-122.13173,37.99131,John Muir NHS - 4202 Alhambra Ave Martinez CA 94553>925-228-8860 
-122.1312637,37.9912873,John Muir NHS - Visitor Center
-78.77718,40.34556,Johnstown Flood NMEM - 733 Lake Rd South Fork PA 15956>814-495-4643 
-78.7726059,40.3487015,Johnstown Flood NMEM - Visitor Center
-115.82633,33.843,Joshua Tree NP - 74485 National Park Dr Twentynine Palms CA 92277>360-367-5525 
-115.8240585,33.7485008,Joshua Tree NP - Cottonwood Visitor Center
-116.1557617,34.1199989,Joshua Tree NP - Entrance Station-Indian Cove
-116.0365601,34.0783233,Joshua Tree NP - Entrance Station-North Entrance Station
-116.2659226,34.0935669,Joshua Tree NP - Entrance Station-West Entrance Station
-116.0361023,34.1302376,Joshua Tree NP - Oasis Visitor Center
-122.45802,37.79208,Juan Bautista de Anza NHT - AZ CA 
-156.95843,21.17778,Kalaupapa Leprosy Settlement and NHP - Kalaupapa Peninsula Rd Molokai HI 96742>808-567-5802 
-156.02127,19.6787,Kaloko Honokohau NHP - 74 4968 Queen Kaahumanu Hwy Kailua HI 96740 
-156.0240173,19.6913166,Kaloko Honokohau NHP - Visitor Center
-106.41783,35.6736,Kasha-Katuwe Tent Rocks NM - Jemez Springs NM 87025>505-761-8700 
-68.619336,45.970362,Katahdin Woods and Waters NM - Hauling Rd 1 North Penobscot ME 04462>207-456-6001
-73.68033,42.7399,Kate Mullany NHS - 350 8th St Troy NY 12180 
-154.99843,58.5,Katmai NP & Preserve - King Salmon AK 99613>907-246-3305 
-149.64853,59.91666,Kenai Fjords NP - 500 Adams St # 103 Seward AK 99664>907-224-3175 
-149.4354553,60.1052932,Kenai Fjords NP - Kenai Fjords Visitors Center
-76.94642,38.90833,Kenilworth Park and Aquatic Gardens - 1550 Anacostia Ave NE Washington DC 20019>202-426-6905 
-84.57661,33.98306,Kennesaw Mountain NB Park - 900 Kennesaw Mountain Dr Kennesaw GA 30152>770-427-4686 
-84.577858,33.9829636,Kennesaw Mountain NB Park - Visitor Center
-88.45241,47.24667,Keweenaw NHP - 25970 Red Jacket Rd Calumet Township MI 49913>906-337-3168 
-118.63933,36.81199,Kings Canyon NP - 86724 Hwy 180 Kings Canyon National Park CA 93633>559-565-3341 
-81.38799,35.13778,Kings Mountain NMP - 2625 Park Rd Blacksburg SC 29702>864-936-7921 
-81.3771667,35.1412582,Kings Mountain NMP - Visitor Center
-135.31033,59.45639,Klondike Gold Rush NHP - 217 8th Ave Skagway AK 99840>907-983-2921 
-101.38433,47.35417,Knife River Indian Villages NHS - CR 37 Stanton ND 58571 
-101.3854828,47.3315697,Knife River Indian Villages NHS - Knife River Visitor Center
-159.13531,67.34408,Kobuk Valley NP - 154 2nd Ave Kotzebue AK 99752 
-77.0457,38.88778,Korean War Veterans Memorial - 1964 Independence Ave SW Washington DC 20418>202-426-6841 
-120.67673,48.32194,Lake Chelan NRA - 11 Silver Bay Rd Stehekin WA 98852 
-153.41561,60.96667,Lake Clark National Park & Preserve - 240 W 5th Ave Anchorage AK 99501>907-644-3626 
-114.79561,36.00972,Lake Mead NRA - Great Basin Hwy Boulder City NV 89005>702-293-8906 
-114.79673,36.0100593,Lake Mead NRA -Alan Bible Visitor Center
-114.5505524,35.2256432,Lake Mead NRA -Entrance Station-Entrance Station
-114.7954712,36.0196305,Lake Mead NRA -Entrance Station-Entrance Station
-114.8996506,36.1092072,Lake Mead NRA -Entrance Station-Entrance Station
-114.9079208,36.1628876,Lake Mead NRA -Entrance Station-Entrance Station
-101.55123,35.71472,Lake Meredith NRA - Ranch Road 1319 Sanford TX 79078>806-857-3151 
-118.97903,47.95611,Lake Roosevelt NRA - 1008 Crest Dr Coulee Dam WA 99116>509-633-9441 
-118.3059006,47.9034576,Lake Roosevelt NRA - Fort Spokane Visitor Center
-118.9844589,47.9618187,Lake Roosevelt NRA - Grand Coulee Dam Visitor Arrival Center
-121.41323,40.48297,Lassen Volcanic NP - 21750 Hwy 89 Mineral CA 96063>530-595-4480 
-121.5328445,40.4358521,Lassen Volcanic NP - Entrance Station
-121.5711975,40.5378685,Lassen Volcanic NP - Entrance Station
-121.5766525,40.5404816,Lassen Volcanic NP - Lassen Volcanic National Park Visitor Center
-121.5090027,41.713913,Lava Beds NM - Lava Beds Visitor Center
-121.50673,41.71389,Lava Beds NM - Road 10 Tulelake CA 96134>530-667-8100 
-123.87593,46.13361,Lewis and Clark National and State Historical Parks - 92343 Fort Clatsop Rd Astoria OR 97103>503- 861-2471 
-123.880333,46.1345444,Lewis and Clark National and State Historical Parks - Fort Clatsop Visitor Center
-122.336647,47.6035957,Lewis and Clark National and State Historical Parks - Klondike Gold Rush Visitor Center
-108.0081,46.00361,Lewis and Clark NHT - IL MO IA NE SD ND MT ID OR WA 
-94.58477,39.08044,Liberty Memorial - 100 W 26 St Kansas City MO 64108>816-784-1918 
-86.99551,38.11833,Lincoln Boyhood NMEM - County Road 300 E Lincoln City IN 47552 
-86.9959488,38.1130523,Lincoln Boyhood NMEM - Visitor Center
-89.64355,39.79722,Lincoln Home NHS - Lincoln Home NHS 491 S 9th St Springfield IL 62701>217-492-4150 
-89.6457824,39.7955322,Lincoln Home NHS - Visitor Center
-77.04863,38.8893,Lincoln Memorial - Lincoln Memorial Cir SW Washington DC 20037>202-426-6841 
-107.4298935,45.5699158,Little Bighorn Battlefield NM - Little Bighorn Battlefield Visitor Center
-107.42593,45.57028,Little Bighorn Battlefield NM - MT 342 Garryowen MT 59031>406-638-2621 
-85.59407,34.44056,Little River Canyon National Preserve Fort Payne - AL 35967 
-85.7031784,34.4622574,Little River Canyon National Preserve Fort Payne - Visitor Center
-92.298611,34.736667,Little Rock Central High School NHS - Little Rock AR 72202>501-374-1957
-71.12494,42.37667,Longfellow House Washington's Headquarters NHS - 105 Brattle St Cambridge MA 02138>617-876-4491 
-71.1263504,42.3768578,Longfellow House Washington's Headquarters NHS - Visitor Center
-71.30879,42.64667,Lowell NHP - 88 School St Lowell MA 01854 >978-970-5000 
-71.3127671,42.6443672,Lowell NHP - Market Mills Visitor Center
-71.32795,42.64812,Lowell NHP River Reach - 88 School St Lowell MA 01854 >978-970-5000 
-73.98868,40.7185,Lower East Side Tenement NHS - Lower East Side Tenement NHS 103 Orchard St NY NY 10002>212-982-8420 
-98.62269,30.24083,Lyndon B. Johnson NHP - Hodges Ranch Rd Stonewall TX 78671>830-644-2478 
-98.4110794,30.2755012,Lyndon B. Johnson NHP - Johnson City Visitor Center
-98.6263199,30.2374764,Lyndon B. Johnson NHP - LBJ Ranch Visitor Center
-77.04996,38.87861,Lyndon Baines Johnson Memorial Grove on the Potomac - GW Memorial Pkwy Washington DC 20037>703-289-2500 
-77.43661,37.54778,Maggie L. Walker NHS - 600 N 2nd St Richmond VA 23219>804-771-2017 
-86.11274,37.1841,Mammoth Cave NP - 1 Mammoth Cave Pkwy Mammoth Cave KY 42259>270-758-2180 
-86.1012726,37.1868248,Mammoth Cave NP - Visitor Center
-77.52022,38.81277,Manassas NB Park - 6511 Sudley Rd Manassas VA 20109>703-361-1339 
-77.5215988,38.8130684,Manassas NB Park - Visitor Center
-119.598611,46.6475,Manhattan Project NHP - Hanford WA
-106.324167,35.875556,Manhattan Project NHP - Los Alamos NM
-84.316667,35.933333,Manhattan Project NHP - Oak Ridge TN
-118.15293,36.72833,Manzanar NHS - 5001 Hwy 395 Independence CA 93526>760-878-2194 
145,20,Marianas Trench Marine NM - Northern Mariana Islands 
-72.52788,43.63125,Marsh-Billings-Rockefeller NHP - 54 Elm St Woodstock VT 05091>802-457-3368 
-72.5158844,43.6316643,Marsh-Billings-Rockefeller NHP - Visitor Center
-84.37082,33.755,Martin Luther King Jr NHP - 450 Auburn Ave NE Atlanta GA 30312>404-331-5190 
-84.3734512,33.7556839,Martin Luther King Jr NHP - Visitor Center
-77.04382,38.88593,Martin Luther King Jr NMEM - 1964 Independence Ave SW Washington DC 20024>202-426-6841 
-73.70276,42.36971,Martin Van Buren NHS - 1013 Old Post Rd Kinderhook NY 12106>518-758-9689 
-73.7034454,42.3696175,Martin Van Buren NHS - Visitor Center
-77.02882,38.90778,Mary McLeod Bethune Council House NHS - 1318 Vermont Ave NW Washington DC 20005>202-673-2402 
-90.21265,32.34097,Medgar and Myrlie Evers Home NM - 2332 Margaret W Alexander Dr Jackson MS 39213>601-345-7211
